match_id,season,date,home_team,away_team,diff_total,diff_attack,diff_defense,home_team_total,away_team_total,both_coverage_ok,side_x,home_opponent,home_team_attack,home_team_defense,home_coverage_rate,home_coverage_ok,side_y,away_opponent,away_team_attack,away_team_defense,away_coverage_rate,away_coverage_ok,HomeScore,AwayScore,home_form_pts,away_form_pts,home_form_gd,away_form_gd,diff_form_pts,diff_form_gd
2022_2022-08-21_Cavalry_vs_Atlético_Ottawa,2022,2022-08-21 21:30:00+00:00,Cavalry,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,0,3,1.2,1.8,-0.6,0.0,-0.6000000000000001,-0.6
2022_2022-08-27_Cavalry_vs_York_United,2022,2022-08-27 19:30:00+00:00,Cavalry,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,1,0,1.2,1.8,-0.6,0.0,-0.6000000000000001,-0.6
2022_2022-08-27_Atlético_Ottawa_vs_Forge,2022,2022-08-27 22:30:00+00:00,Atlético,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,0,1.8,1.8,0.0,0.6,0.0,-0.6
2022_2022-08-28_Valour_vs_Pacific,2022,2022-08-28 19:00:00+00:00,Valour,Pacific,-639.9979999999996,-639.9979999999996,-639.9979999999996,16163.323,16803.321,True,home,Pacific,16163.323,16163.323,1.0,True,away,Valour,16803.321,16803.321,1.0,True,1,0,1.4,2.4,0.4,1.2,-1.0,-0.7999999999999999
2022_2022-08-28_Edmonton_vs_HFX_Wanderers,2022,2022-08-28 22:00:00+00:00,Edmonton,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Edmonton,55.0,55.0,1.0,True,3,2,0.4,1.2,-0.8,-0.4,-0.7999999999999999,-0.4
2022_2022-09-01_Valour_vs_Forge,2022,2022-09-01 00:00:00+00:00,Valour,Forge,-407.45460000000094,-407.45460000000094,-407.45460000000094,16275.9129,16683.3675,True,home,Forge,16275.9129,16275.9129,1.0,True,away,Valour,16683.3675,16683.3675,1.0,True,1,0,2.0,1.4,0.8,0.4,0.6000000000000001,0.4
2022_2022-09-02_Atlético_Ottawa_vs_Edmonton,2022,2022-09-02 23:00:00+00:00,Atlético,Edmonton,0.0,0.0,0.0,55.0,55.0,True,home,Edmonton,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,0,2.0,0.8,0.8,-0.6,1.2,1.4
2022_2022-09-03_Pacific_vs_York_United,2022,2022-09-03 21:00:00+00:00,Pacific,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,3,1.8,1.8,0.6,0.4,0.0,0.19999999999999996
2022_2022-09-04_Valour_vs_Forge,2022,2022-09-04 18:00:00+00:00,Valour,Forge,-195.65640000000167,-195.65640000000167,-195.65640000000167,16381.812,16577.4684,True,home,Forge,16381.812,16381.812,1.0,True,away,Valour,16577.4684,16577.4684,1.0,True,1,0,2.0,0.8,0.6,-0.6,1.2,1.2
2022_2022-09-05_HFX_Wanderers_vs_Cavalry,2022,2022-09-05 18:00:00+00:00,Wanderers,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,0,0,1.2,1.8,-0.2,-0.2,-0.6000000000000001,0.0
2022_2022-09-09_York_United_vs_Edmonton,2022,2022-09-09 23:30:00+00:00,York,Edmonton,0.0,0.0,0.0,55.0,55.0,True,home,Edmonton,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,3,1,1.8,1.0,0.4,-0.2,0.8,0.6000000000000001
2022_2022-09-10_HFX_Wanderers_vs_Valour,2022,2022-09-10 18:00:00+00:00,Wanderers,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,0,1.4,2.0,0.0,0.4,-0.6000000000000001,-0.4
2022_2022-09-10_Forge_vs_Cavalry,2022,2022-09-10 21:00:00+00:00,Forge,Cavalry,-264.01970000000074,-264.01970000000074,-264.01970000000074,16477.6381,16741.6578,True,home,Cavalry,16477.6381,16477.6381,1.0,True,away,Forge,16741.6578,16741.6578,1.0,True,2,1,0.2,1.4,-1.0,-0.6,-1.2,-0.4
2022_2022-09-11_Pacific_vs_Atlético_Ottawa,2022,2022-09-11 20:00:00+00:00,Pacific,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,1,1.2,1.6,-0.4,0.6,-0.40000000000000013,-1.0
2022_2022-09-16_York_United_vs_HFX_Wanderers,2022,2022-09-16 23:30:00+00:00,York,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,0,2.4,1.4,1.2,0.0,1.0,1.2
2022_2022-09-17_Edmonton_vs_Cavalry,2022,2022-09-17 20:00:00+00:00,Edmonton,Cavalry,65522.8808,65522.8808,65522.8808,82162.7545,16639.8737,True,home,Cavalry,82162.7545,82162.7545,1.0,True,away,Edmonton,16639.8737,16639.8737,1.0,True,0,1,1.0,1.4,-0.4,-0.4,-0.3999999999999999,0.0
2022_2022-09-18_Valour_vs_Atlético_Ottawa,2022,2022-09-18 20:00:00+00:00,Valour,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,1,2.0,1.8,0.4,0.8,0.19999999999999996,-0.4
2022_2022-09-19_Pacific_vs_Forge,2022,2022-09-19 00:00:00+00:00,Pacific,Forge,111.30899999999748,111.30899999999748,111.30899999999748,16690.7312,16579.4222,True,home,Forge,16690.7312,16690.7312,1.0,True,away,Pacific,16579.4222,16579.4222,1.0,True,1,1,0.8,0.8,-0.6,-0.6,0.0,0.0
2022_2022-09-23_York_United_vs_Valour,2022,2022-09-23 23:30:00+00:00,York,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,3,1,2.0,2.0,1.0,0.4,0.0,0.6
2022_2022-09-24_Cavalry_vs_Atlético_Ottawa,2022,2022-09-24 21:30:00+00:00,Cavalry,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,1,3,1.4,1.4,-0.4,0.6,0.0,-1.0
2022_2022-09-25_Edmonton_vs_Forge,2022,2022-09-25 21:00:00+00:00,Edmonton,Forge,62862.31340000001,62862.31340000001,62862.31340000001,79460.5819,16598.2685,True,home,Forge,79460.5819,79460.5819,1.0,True,away,Edmonton,16598.2685,16598.2685,1.0,True,1,1,1.0,1.0,-0.4,-0.2,0.0,-0.2
2022_2022-09-27_HFX_Wanderers_vs_Pacific,2022,2022-09-27 22:00:00+00:00,Wanderers,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,0,2,1.6,0.4,0.2,-0.8,1.2000000000000002,1.0
2022_2022-10-01_Pacific_vs_Edmonton,2022,2022-10-01 02:00:00+00:00,Pacific,Edmonton,-65547.1693,-65547.1693,-65547.1693,16671.8849,82219.0542,True,home,Edmonton,16671.8849,16671.8849,1.0,True,away,Pacific,82219.0542,82219.0542,1.0,True,1,0,1.0,1.0,-0.2,-0.4,0.0,0.2
2022_2022-10-01_HFX_Wanderers_vs_Atlético_Ottawa,2022,2022-10-01 18:00:00+00:00,Wanderers,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,2,1.0,1.4,-0.4,0.4,-0.3999999999999999,-0.8
2022_2022-10-01_Forge_vs_York_United,2022,2022-10-01 21:00:00+00:00,Forge,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,2,0,1.0,2.0,-0.2,1.0,-1.0,-1.2
2022_2022-10-02_Cavalry_vs_Valour,2022,2022-10-02 19:30:00+00:00,Cavalry,Valour,215.94770000000065,215.94770000000065,215.94770000000065,16697.59,16481.6423,True,home,Valour,16697.59,16697.59,1.0,True,away,Cavalry,16481.6423,16481.6423,1.0,True,2,1,1.4,1.4,-0.2,-0.2,0.0,0.0
2022_2022-10-05_Forge_vs_Pacific,2022,2022-10-05 23:00:00+00:00,Forge,Pacific,-168.8084000000017,-168.8084000000017,-168.8084000000017,16539.3497,16708.1581,True,home,Pacific,16539.3497,16539.3497,1.0,True,away,Forge,16708.1581,16708.1581,1.0,True,0,1,1.6,1.6,0.4,0.2,0.0,0.2
2022_2022-10-08_Edmonton_vs_Valour,2022,2022-10-08 19:00:00+00:00,Edmonton,Valour,64127.4125,64127.4125,64127.4125,80520.81,16393.3975,True,home,Valour,80520.81,80520.81,1.0,True,away,Edmonton,16393.3975,16393.3975,1.0,True,3,1,0.4,0.8,-0.8,-0.6,-0.4,-0.20000000000000007
2022_2022-10-08_Cavalry_vs_Pacific,2022,2022-10-08 22:00:00+00:00,Cavalry,Pacific,-43.258700000002136,-43.258700000002136,-43.258700000002136,16785.8347,16829.0934,True,home,Pacific,16785.8347,16785.8347,1.0,True,away,Cavalry,16829.0934,16829.0934,1.0,True,1,0,1.4,2.2,-0.2,0.8,-0.8000000000000003,-1.0
2022_2022-10-09_Forge_vs_HFX_Wanderers,2022,2022-10-09 17:00:00+00:00,Forge,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,1,0,1.6,1.0,0.4,-0.4,0.6000000000000001,0.8
2022_2022-10-09_Atlético_Ottawa_vs_York_United,2022,2022-10-09 22:00:00+00:00,Atlético,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,2,1.8,2.0,0.6,0.8,-0.19999999999999996,-0.20000000000000007
2022_2022-10-15_Cavalry_vs_Forge,2022,2022-10-15 20:00:00+00:00,Cavalry,Forge,462.92009999999937,462.92009999999937,462.92009999999937,16881.3344,16418.4143,True,home,Forge,16881.3344,16881.3344,1.0,True,away,Cavalry,16418.4143,16418.4143,1.0,True,1,1,1.8,1.6,0.0,0.4,0.19999999999999996,-0.4
2022_2022-10-15_Pacific_vs_Atlético_Ottawa,2022,2022-10-15 23:00:00+00:00,Pacific,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,0,2,2.0,1.8,0.6,0.6,0.19999999999999996,0.0
2022_2022-10-23_Atlético_Ottawa_vs_Pacific,2022,2022-10-23 18:00:00+00:00,Atlético,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,1,2.2,1.8,1.0,0.2,0.40000000000000013,0.8
2022_2022-10-23_Forge_vs_Cavalry,2022,2022-10-23 21:00:00+00:00,Forge,Cavalry,-405.939699999999,-405.939699999999,-405.939699999999,16446.9045,16852.8442,True,home,Cavalry,16446.9045,16446.9045,1.0,True,away,Forge,16852.8442,16852.8442,1.0,True,2,1,1.6,2.0,0.4,0.2,-0.3999999999999999,0.2
2022_2022-10-30_Atlético_Ottawa_vs_Forge,2022,2022-10-30 22:00:00+00:00,Atlético,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,2,2.2,2.0,1.0,0.6,0.20000000000000018,0.4
2023_2023-04-15_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-04-15 17:00:00+00:00,Atlético,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,1,1.6,0.8,0.2,-0.6,0.8,0.8
2023_2023-04-15_Forge_vs_Cavalry,2023,2023-04-15 20:00:00+00:00,Forge,Cavalry,-77.86160000000018,-77.86160000000018,-77.86160000000018,16534.406,16612.2676,True,home,Cavalry,16534.406,16534.406,1.0,True,away,Forge,16612.2676,16612.2676,1.0,True,2,2,2.0,1.4,0.6,-0.2,0.6000000000000001,0.8
2023_2023-04-15_Pacific_vs_Vancouver_FC,2023,2023-04-15 23:00:00+00:00,Pacific,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Pacific,54.9994,54.9994,1.0,True,1,0,1.4,0.0,-0.2,0.0,1.4,-0.2
2023_2023-04-16_York_United_vs_Valour,2023,2023-04-16 18:00:00+00:00,York,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,2,1.6,0.2,0.4,-1.2,1.4000000000000001,1.6
2023_2023-04-22_York_United_vs_Vancouver_FC,2023,2023-04-22 17:00:00+00:00,York,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,York,54.9994,54.9994,1.0,True,1,2,1.0,0.0,-0.4,-1.0,1.0,0.6
2023_2023-04-22_Forge_vs_HFX_Wanderers,2023,2023-04-22 20:00:00+00:00,Forge,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,1,1,2.2,0.4,0.8,-0.8,1.8000000000000003,1.6
2023_2023-04-22_Valour_vs_Atlético_Ottawa,2023,2023-04-22 23:00:00+00:00,Valour,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,1,0.8,1.2,-0.6,0.0,-0.3999999999999999,-0.6
2023_2023-04-23_Pacific_vs_Cavalry,2023,2023-04-23 20:00:00+00:00,Pacific,Cavalry,44.076499999999214,44.076499999999214,44.076499999999214,16669.8863,16625.8098,True,home,Cavalry,16669.8863,16669.8863,1.0,True,away,Pacific,16625.8098,16625.8098,1.0,True,1,1,1.4,1.6,-0.2,0.2,-0.20000000000000018,-0.4
2023_2023-04-29_HFX_Wanderers_vs_Vancouver_FC,2023,2023-04-29 18:00:00+00:00,Wanderers,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Wanderers,54.9994,54.9994,1.0,True,1,1,0.4,1.5,-0.8,0.0,-1.1,-0.8
2023_2023-04-29_Atlético_Ottawa_vs_York_United,2023,2023-04-29 21:00:00+00:00,Atlético,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,1,1.2,0.8,0.0,-0.6,0.3999999999999999,0.6
2023_2023-04-30_Cavalry_vs_Valour,2023,2023-04-30 21:00:00+00:00,Cavalry,Valour,289.03650000000016,289.03650000000016,289.03650000000016,16642.7723,16353.7358,True,home,Valour,16642.7723,16642.7723,1.0,True,away,Cavalry,16353.7358,16353.7358,1.0,True,1,1,1.2,0.8,0.0,-0.6,0.3999999999999999,0.6
2023_2023-05-01_Pacific_vs_Forge,2023,2023-05-01 00:00:00+00:00,Pacific,Forge,132.06009999999878,132.06009999999878,132.06009999999878,16652.9238,16520.8637,True,home,Forge,16652.9238,16652.9238,1.0,True,away,Pacific,16520.8637,16520.8637,1.0,True,0,1,1.0,1.8,-0.4,0.6,-0.8,-1.0
2023_2023-05-05_York_United_vs_Forge,2023,2023-05-05 23:30:00+00:00,York,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,1,0.8,2.2,-0.8,0.8,-1.4000000000000001,-1.6
2023_2023-05-06_Valour_vs_HFX_Wanderers,2023,2023-05-06 20:00:00+00:00,Valour,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,0,0,1.0,0.6,-0.2,-0.4,0.4,0.2
2023_2023-05-06_Atlético_Ottawa_vs_Pacific,2023,2023-05-06 23:00:00+00:00,Atlético,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,4,0.6,1.0,-0.6,-0.4,-0.4,-0.19999999999999996
2023_2023-05-07_Vancouver_FC_vs_Cavalry,2023,2023-05-07 23:00:00+00:00,Vancouver FC,Cavalry,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Cavalry,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,1,1,1.3333333333333333,0.8,0.0,-0.2,0.5333333333333332,0.2
2023_2023-05-13_Forge_vs_Valour,2023,2023-05-13 20:00:00+00:00,Forge,Valour,272.76320000000123,272.76320000000123,272.76320000000123,16650.2678,16377.5046,True,home,Valour,16650.2678,16650.2678,1.0,True,away,Forge,16377.5046,16377.5046,1.0,True,3,2,2.2,1.2,0.8,0.0,1.0000000000000002,0.8
2023_2023-05-13_Cavalry_vs_HFX_Wanderers,2023,2023-05-13 23:00:00+00:00,Cavalry,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,2,2,0.8,0.8,-0.2,-0.2,0.0,0.0
2023_2023-05-14_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-05-14 01:30:00+00:00,Vancouver FC,Atlético,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Atlético,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,5,1.25,0.4,0.0,-1.2,0.85,1.2
2023_2023-05-14_Pacific_vs_York_United,2023,2023-05-14 22:00:00+00:00,Pacific,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,4,1,1.6,0.8,0.6,-0.6,0.8,1.2
2023_2023-05-19_Forge_vs_Vancouver_FC,2023,2023-05-19 23:00:00+00:00,Forge,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Forge,54.9994,54.9994,1.0,True,0,0,2.2,1.0,0.6,-1.0,1.2000000000000002,1.6
2023_2023-05-20_HFX_Wanderers_vs_York_United,2023,2023-05-20 18:00:00+00:00,Wanderers,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,0,3,1.0,0.6,0.0,-1.2,0.4,1.2
2023_2023-05-20_Valour_vs_Pacific,2023,2023-05-20 21:00:00+00:00,Valour,Pacific,-232.6722999999984,-232.6722999999984,-232.6722999999984,16290.8475,16523.5198,True,home,Pacific,16290.8475,16290.8475,1.0,True,away,Valour,16523.5198,16523.5198,1.0,True,1,1,1.2,2.0,0.2,1.2,-0.8,-1.0
2023_2023-05-21_Cavalry_vs_Atlético_Ottawa,2023,2023-05-21 23:00:00+00:00,Cavalry,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,2,0,1.0,1.0,0.0,0.2,0.0,-0.2
2023_2023-05-27_Atlético_Ottawa_vs_Forge,2023,2023-05-27 18:00:00+00:00,Atlético,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,1,0.8,2.2,-0.2,0.6,-1.4000000000000001,-0.8
2023_2023-05-28_Pacific_vs_HFX_Wanderers,2023,2023-05-28 02:00:00+00:00,Pacific,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,1,1.6,0.8,1.0,-0.6,0.8,1.6
2023_2023-05-28_York_United_vs_Cavalry,2023,2023-05-28 21:00:00+00:00,York,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,1,0,1.2,1.4,-0.2,0.4,-0.19999999999999996,-0.6000000000000001
2023_2023-05-29_Vancouver_FC_vs_Valour,2023,2023-05-29 00:00:00+00:00,Vancouver FC,Valour,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Valour,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,0,1.2,0.8,-0.8,-0.2,0.3999999999999999,-0.6000000000000001
2023_2023-05-31_Forge_vs_York_United,2023,2023-05-31 23:00:00+00:00,Forge,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,1,2,2.6,1.8,0.8,0.2,0.8,0.6000000000000001
2023_2023-06-03_Vancouver_FC_vs_Pacific,2023,2023-06-03 02:00:00+00:00,Vancouver FC,Pacific,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Pacific,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,3,6,0.8,1.6,-1.0,1.0,-0.8,-2.0
2023_2023-06-03_Cavalry_vs_Forge,2023,2023-06-03 20:00:00+00:00,Cavalry,Forge,-117.92120000000068,-117.92120000000068,-117.92120000000068,16619.0036,16736.9248,True,home,Forge,16619.0036,16619.0036,1.0,True,away,Cavalry,16736.9248,16736.9248,1.0,True,1,1,1.2,2.0,0.2,0.4,-0.8,-0.2
2023_2023-06-03_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-06-03 23:00:00+00:00,Atlético,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,0,0.6,0.8,-0.4,-0.6,-0.20000000000000007,0.19999999999999996
2023_2023-06-04_Valour_vs_York_United,2023,2023-06-04 19:00:00+00:00,Valour,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,1,0.8,1.8,-0.2,0.2,-1.0,-0.4
2023_2023-06-09_York_United_vs_Atlético_Ottawa,2023,2023-06-09 23:30:00+00:00,York,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,2,1,2.0,1.2,0.4,0.2,0.8,0.2
2023_2023-06-10_HFX_Wanderers_vs_Valour,2023,2023-06-10 17:00:00+00:00,Wanderers,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,2,0,0.6,0.8,-1.0,-0.2,-0.20000000000000007,-0.8
2023_2023-06-10_Forge_vs_Pacific,2023,2023-06-10 23:00:00+00:00,Forge,Pacific,216.6541999999972,216.6541999999972,216.6541999999972,16749.2865,16532.6323,True,home,Pacific,16749.2865,16749.2865,1.0,True,away,Forge,16532.6323,16532.6323,1.0,True,0,1,1.6,2.2,0.2,1.8,-0.6000000000000001,-1.6
2023_2023-06-11_Cavalry_vs_Vancouver_FC,2023,2023-06-11 21:00:00+00:00,Cavalry,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Cavalry,54.9994,54.9994,1.0,True,3,1,1.2,0.6,0.2,-1.6,0.6,1.8
2023_2023-06-17_Valour_vs_Forge,2023,2023-06-17 00:00:00+00:00,Valour,Forge,-335.7554999999993,-335.7554999999993,-335.7554999999993,16281.735,16617.4905,True,home,Forge,16281.735,16281.735,1.0,True,away,Valour,16617.4905,16617.4905,1.0,True,2,0,0.6,1.0,-0.6,-0.2,-0.4,-0.39999999999999997
2023_2023-06-17_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-06-17 18:00:00+00:00,Atlético,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Atlético,54.9994,54.9994,1.0,True,1,0,1.2,0.4,0.6,-2.0,0.7999999999999999,2.6
2023_2023-06-17_HFX_Wanderers_vs_Cavalry,2023,2023-06-17 18:00:00+00:00,Wanderers,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,3,1,1.0,1.6,-0.6,0.6,-0.6000000000000001,-1.2
2023_2023-06-18_Pacific_vs_York_United,2023,2023-06-18 20:00:00+00:00,Pacific,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,0,2.2,2.6,1.4,1.2,-0.3999999999999999,0.19999999999999996
2023_2023-06-21_Vancouver_FC_vs_Forge,2023,2023-06-21 02:00:00+00:00,Vancouver FC,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Forge,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,2,0,0.4,0.8,-1.2,-0.6,-0.4,-0.6
2023_2023-06-21_York_United_vs_HFX_Wanderers,2023,2023-06-21 23:00:00+00:00,York,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,2,2,2.0,1.4,0.4,-0.2,0.6000000000000001,0.6000000000000001
2023_2023-06-22_Pacific_vs_Valour,2023,2023-06-22 02:00:00+00:00,Pacific,Valour,278.83120000000054,278.83120000000054,278.83120000000054,16664.4283,16385.5971,True,home,Valour,16664.4283,16664.4283,1.0,True,away,Pacific,16385.5971,16385.5971,1.0,True,1,0,2.2,1.2,1.0,0.0,1.0000000000000002,1.0
2023_2023-06-24_Cavalry_vs_York_United,2023,2023-06-24 21:00:00+00:00,Cavalry,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,2,1,1.4,1.6,0.2,0.2,-0.20000000000000018,0.0
2023_2023-06-25_Valour_vs_Vancouver_FC,2023,2023-06-25 19:00:00+00:00,Valour,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Valour,54.9994,54.9994,1.0,True,1,0,1.0,0.8,-0.2,-0.8,0.19999999999999996,0.6000000000000001
2023_2023-06-25_Forge_vs_Atlético_Ottawa,2023,2023-06-25 22:00:00+00:00,Forge,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,4,3,0.2,1.2,-1.2,-0.2,-1.0,-1.0
2023_2023-06-30_HFX_Wanderers_vs_Forge,2023,2023-06-30 22:00:00+00:00,Wanderers,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,2,1,1.6,0.8,0.4,-0.8,0.8,1.2000000000000002
2023_2023-07-01_Pacific_vs_Atlético_Ottawa,2023,2023-07-01 01:30:00+00:00,Pacific,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,2,2,2.6,1.2,1.2,0.0,1.4000000000000001,1.2
