match_id,season,date,home_team,away_team,diff_total,diff_attack,diff_defense,home_team_total,away_team_total,both_coverage_ok,side_x,home_opponent,home_team_attack,home_team_defense,home_coverage_rate,home_coverage_ok,side_y,away_opponent,away_team_attack,away_team_defense,away_coverage_rate,away_coverage_ok
2022_2022-09-19_Pacific_vs_Forge,2022,2022-09-19T00:00:00Z,Pacific,Forge,-106.15000000000146,-106.15000000000146,-106.15000000000146,16597.68,16703.83,True,home,Forge,16597.68,16597.68,1.0,True,away,Pacific,16703.83,16703.83,1.0,True
2022_2022-09-23_York_United_vs_Valour,2022,2022-09-23T23:30:00Z,York,Valour,-307.77999999999884,-307.77999999999884,-307.77999999999884,16286.16,16593.94,True,home,Valour,16286.16,16286.16,1.0,True,away,York,16593.94,16593.94,1.0,True
2022_2022-09-24_Cavalry_vs_Atlético_Ottawa,2022,2022-09-24T21:30:00Z,Cavalry,Atlético,-135.3000000000029,-135.3000000000029,-135.3000000000029,16653.78,16789.08,True,home,Atlético,16653.78,16653.78,1.0,True,away,Cavalry,16789.08,16789.08,1.0,True
2022_2022-09-25_Edmonton_vs_Forge,2022,2022-09-25T21:00:00Z,Edmonton,Forge,70618.88,70618.88,70618.88,87325.13,16706.25,True,home,Forge,87325.13,87325.13,1.0,True,away,Edmonton,16706.25,16706.25,1.0,True
2022_2022-09-27_HFX_Wanderers_vs_Pacific,2022,2022-09-27T22:00:00Z,Wanderers,Pacific,-422.619999999999,-422.619999999999,-422.619999999999,16172.64,16595.26,True,home,Pacific,16172.64,16172.64,1.0,True,away,Wanderers,16595.26,16595.26,1.0,True
2022_2022-10-01_Pacific_vs_Edmonton,2022,2022-10-01T02:00:00Z,Pacific,Edmonton,-70729.05,-70729.05,-70729.05,16673.36,87402.41,True,home,Edmonton,16673.36,16673.36,1.0,True,away,Pacific,87402.41,87402.41,1.0,True
2022_2022-10-01_HFX_Wanderers_vs_Atlético_Ottawa,2022,2022-10-01T18:00:00Z,Wanderers,Atlético,-778.7999999999993,-778.7999999999993,-778.7999999999993,16094.54,16873.34,True,home,Atlético,16094.54,16094.54,1.0,True,away,Wanderers,16873.34,16873.34,1.0,True
2022_2022-10-01_Forge_vs_York_United,2022,2022-10-01T21:00:00Z,Forge,York,299.6399999999976,299.6399999999976,299.6399999999976,16670.17,16370.53,True,home,York,16670.17,16670.17,1.0,True,away,Forge,16370.53,16370.53,1.0,True
2022_2022-10-02_Cavalry_vs_Valour,2022,2022-10-02T19:30:00Z,Cavalry,Valour,59.840000000000146,59.840000000000146,59.840000000000146,16569.41,16509.57,True,home,Valour,16569.41,16569.41,1.0,True,away,Cavalry,16509.57,16509.57,1.0,True
2022_2022-10-05_Forge_vs_Pacific,2022,2022-10-05T23:00:00Z,Forge,Pacific,24.970000000001164,24.970000000001164,24.970000000001164,16741.45,16716.48,True,home,Pacific,16741.45,16741.45,1.0,True,away,Forge,16716.48,16716.48,1.0,True
2022_2022-10-08_Edmonton_vs_Valour,2022,2022-10-08T19:00:00Z,Edmonton,Valour,72159.69,72159.69,72159.69,88592.81,16433.12,True,home,Valour,88592.81,88592.81,1.0,True,away,Edmonton,16433.12,16433.12,1.0,True
2022_2022-10-08_Cavalry_vs_Pacific,2022,2022-10-08T22:00:00Z,Cavalry,Pacific,-158.39999999999782,-158.39999999999782,-158.39999999999782,16645.86,16804.26,True,home,Pacific,16645.86,16645.86,1.0,True,away,Cavalry,16804.26,16804.26,1.0,True
2022_2022-10-09_Forge_vs_HFX_Wanderers,2022,2022-10-09T17:00:00Z,Forge,Wanderers,629.6399999999976,629.6399999999976,629.6399999999976,16653.67,16024.03,True,home,Wanderers,16653.67,16653.67,1.0,True,away,Forge,16024.03,16024.03,1.0,True
2022_2022-10-09_Atlético_Ottawa_vs_York_United,2022,2022-10-09T22:00:00Z,Atlético,York,644.5999999999985,644.5999999999985,644.5999999999985,16943.85,16299.25,True,home,York,16943.85,16943.85,1.0,True,away,Atlético,16299.25,16299.25,1.0,True
2022_2022-10-15_Cavalry_vs_Forge,2022,2022-10-15T20:00:00Z,Cavalry,Forge,8.909999999999854,8.909999999999854,8.909999999999854,16727.04,16718.13,True,home,Forge,16727.04,16727.04,1.0,True,away,Cavalry,16718.13,16718.13,1.0,True
2022_2022-10-15_Pacific_vs_Atlético_Ottawa,2022,2022-10-15T23:00:00Z,Pacific,Atlético,-202.5099999999984,-202.5099999999984,-202.5099999999984,16723.08,16925.59,True,home,Atlético,16723.08,16723.08,1.0,True,away,Pacific,16925.59,16925.59,1.0,True
2022_2022-10-23_Atlético_Ottawa_vs_Pacific,2022,2022-10-23T18:00:00Z,Atlético,Pacific,368.16999999999825,368.16999999999825,368.16999999999825,17008.42,16640.25,True,home,Pacific,17008.42,17008.42,1.0,True,away,Atlético,16640.25,16640.25,1.0,True
2022_2022-10-23_Forge_vs_Cavalry,2022,2022-10-23T21:00:00Z,Forge,Cavalry,0.9900000000016007,0.9900000000016007,0.9900000000016007,16723.08,16722.09,True,home,Cavalry,16723.08,16723.08,1.0,True,away,Forge,16722.09,16722.09,1.0,True
2022_2022-10-30_Atlético_Ottawa_vs_Forge,2022,2022-10-30T22:00:00Z,Atlético,Forge,195.03000000000247,195.03000000000247,195.03000000000247,16995.88,16800.85,True,home,Forge,16995.88,16995.88,1.0,True,away,Atlético,16800.85,16800.85,1.0,True
2023_2023-04-15_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-04-15T17:00:00Z,Atlético,Wanderers,466.21000000000095,466.21000000000095,466.21000000000095,16720.56,16254.35,True,home,Wanderers,16720.56,16720.56,1.0,True,away,Atlético,16254.35,16254.35,1.0,True
2023_2023-04-15_Forge_vs_Cavalry,2023,2023-04-15T20:00:00Z,Forge,Cavalry,190.15109999999913,190.15109999999913,190.15109999999913,16755.8011,16565.65,True,home,Cavalry,16755.8011,16755.8011,1.0,True,away,Forge,16565.65,16565.65,1.0,True
2023_2023-04-15_Pacific_vs_Vancouver_FC,2023,2023-04-15T23:00:00Z,Pacific,Vancouver FC,111.28670000000056,111.28670000000056,111.28670000000056,16611.12,16499.8333,True,home,Vancouver FC,16611.12,16611.12,1.0,True,away,Pacific,16499.8333,16499.8333,1.0,True
2023_2023-04-16_York_United_vs_Valour,2023,2023-04-16T18:00:00Z,York,Valour,-0.5400000000008731,-0.5400000000008731,-0.5400000000008731,16400.52,16401.06,True,home,Valour,16400.52,16400.52,1.0,True,away,York,16401.06,16401.06,1.0,True
2023_2023-04-22_York_United_vs_Vancouver_FC,2023,2023-04-22T17:00:00Z,York,Vancouver FC,-111.25410000000193,-111.25410000000193,-111.25410000000193,16313.23,16424.4841,True,home,Vancouver FC,16313.23,16313.23,1.0,True,away,York,16424.4841,16424.4841,1.0,True
2023_2023-04-22_Forge_vs_HFX_Wanderers,2023,2023-04-22T20:00:00Z,Forge,Wanderers,477.91110000000117,477.91110000000117,477.91110000000117,16746.8911,16268.98,True,home,Wanderers,16746.8911,16746.8911,1.0,True,away,Forge,16268.98,16268.98,1.0,True
2023_2023-04-22_Valour_vs_Atlético_Ottawa,2023,2023-04-22T23:00:00Z,Valour,Atlético,-217.63999999999942,-217.63999999999942,-217.63999999999942,16488.29,16705.93,True,home,Atlético,16488.29,16488.29,1.0,True,away,Valour,16705.93,16705.93,1.0,True
2023_2023-04-23_Pacific_vs_Cavalry,2023,2023-04-23T20:00:00Z,Pacific,Cavalry,111.98999999999796,111.98999999999796,111.98999999999796,16686.55,16574.56,True,home,Cavalry,16686.55,16686.55,1.0,True,away,Pacific,16574.56,16574.56,1.0,True
2023_2023-04-29_HFX_Wanderers_vs_Vancouver_FC,2023,2023-04-29T18:00:00Z,Wanderers,Vancouver FC,-225.2432000000008,-225.2432000000008,-225.2432000000008,16284.05,16509.2932,True,home,Vancouver FC,16284.05,16284.05,1.0,True,away,Wanderers,16509.2932,16509.2932,1.0,True
2023_2023-04-29_Atlético_Ottawa_vs_York_United,2023,2023-04-29T21:00:00Z,Atlético,York,477.5700000000015,477.5700000000015,477.5700000000015,16705.99,16228.42,True,home,York,16705.99,16705.99,1.0,True,away,Atlético,16228.42,16228.42,1.0,True
2023_2023-04-30_Cavalry_vs_Valour,2023,2023-04-30T21:00:00Z,Cavalry,Valour,93.47999999999956,93.47999999999956,93.47999999999956,16581.71,16488.23,True,home,Valour,16581.71,16581.71,1.0,True,away,Cavalry,16488.23,16488.23,1.0,True
2023_2023-05-01_Pacific_vs_Forge,2023,2023-05-01T00:00:00Z,Pacific,Forge,-52.42109999999957,-52.42109999999957,-52.42109999999957,16679.4,16731.8211,True,home,Forge,16679.4,16679.4,1.0,True,away,Pacific,16731.8211,16731.8211,1.0,True
2023_2023-05-05_York_United_vs_Forge,2023,2023-05-05T23:30:00Z,York,Forge,-492.01110000000153,-492.01110000000153,-492.01110000000153,16325.83,16817.8411,True,home,Forge,16325.83,16325.83,1.0,True,away,York,16817.8411,16817.8411,1.0,True
2023_2023-05-06_Valour_vs_HFX_Wanderers,2023,2023-05-06T20:00:00Z,Valour,Wanderers,210.84000000000015,210.84000000000015,210.84000000000015,16495.0,16284.16,True,home,Wanderers,16495.0,16495.0,1.0,True,away,Valour,16284.16,16284.16,1.0,True
2023_2023-05-06_Atlético_Ottawa_vs_Pacific,2023,2023-05-06T23:00:00Z,Atlético,Pacific,15.200000000000728,15.200000000000728,15.200000000000728,16608.58,16593.38,True,home,Pacific,16608.58,16608.58,1.0,True,away,Atlético,16593.38,16593.38,1.0,True
2023_2023-05-07_Vancouver_FC_vs_Cavalry,2023,2023-05-07T23:00:00Z,Vancouver FC,Cavalry,-65.81680000000051,-65.81680000000051,-65.81680000000051,16509.1832,16575.0,True,home,Cavalry,16509.1832,16509.1832,1.0,True,away,Vancouver FC,16575.0,16575.0,1.0,True
2023_2023-05-13_Forge_vs_Valour,2023,2023-05-13T20:00:00Z,Forge,Valour,408.56930000000284,408.56930000000284,408.56930000000284,16894.3293,16485.76,True,home,Valour,16894.3293,16894.3293,1.0,True,away,Forge,16485.76,16485.76,1.0,True
2023_2023-05-13_Cavalry_vs_HFX_Wanderers,2023,2023-05-13T23:00:00Z,Cavalry,Wanderers,284.89999999999964,284.89999999999964,284.89999999999964,16578.3,16293.4,True,home,Wanderers,16578.3,16578.3,1.0,True,away,Cavalry,16293.4,16293.4,1.0,True
2023_2023-05-14_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-05-14T01:30:00Z,Vancouver FC,Atlético,-15.13669999999911,-15.13669999999911,-15.13669999999911,16505.8833,16521.02,True,home,Atlético,16505.8833,16505.8833,1.0,True,away,Vancouver FC,16521.02,16521.02,1.0,True
2023_2023-05-14_Pacific_vs_York_United,2023,2023-05-14T22:00:00Z,Pacific,York,431.7000000000007,431.7000000000007,431.7000000000007,16680.97,16249.27,True,home,York,16680.97,16680.97,1.0,True,away,Pacific,16249.27,16249.27,1.0,True
2023_2023-05-19_Forge_vs_Vancouver_FC,2023,2023-05-19T23:00:00Z,Forge,Vancouver FC,544.2769000000008,544.2769000000008,544.2769000000008,16963.2611,16418.9842,True,home,Vancouver FC,16963.2611,16963.2611,1.0,True,away,Forge,16418.9842,16418.9842,1.0,True
2023_2023-05-20_HFX_Wanderers_vs_York_United,2023,2023-05-20T18:00:00Z,Wanderers,York,123.5,123.5,123.5,16304.24,16180.74,True,home,York,16304.24,16304.24,1.0,True,away,Wanderers,16180.74,16180.74,1.0,True
2023_2023-05-20_Valour_vs_Pacific,2023,2023-05-20T21:00:00Z,Valour,Pacific,-332.7099999999991,-332.7099999999991,-332.7099999999991,16416.79,16749.5,True,home,Pacific,16416.79,16416.79,1.0,True,away,Valour,16749.5,16749.5,1.0,True
2023_2023-05-21_Cavalry_vs_Atlético_Ottawa,2023,2023-05-21T23:00:00Z,Cavalry,Atlético,-40.44999999999709,-40.44999999999709,-40.44999999999709,16567.47,16607.92,True,home,Atlético,16567.47,16567.47,1.0,True,away,Cavalry,16607.92,16607.92,1.0,True
2023_2023-05-27_Atlético_Ottawa_vs_Forge,2023,2023-05-27T18:00:00Z,Atlético,Forge,-417.54109999999855,-417.54109999999855,-417.54109999999855,16529.33,16946.8711,True,home,Forge,16529.33,16529.33,1.0,True,away,Atlético,16946.8711,16946.8711,1.0,True
2023_2023-05-28_Pacific_vs_HFX_Wanderers,2023,2023-05-28T02:00:00Z,Pacific,Wanderers,532.7700000000023,532.7700000000023,532.7700000000023,16747.08,16214.31,True,home,Wanderers,16747.08,16747.08,1.0,True,away,Pacific,16214.31,16214.31,1.0,True
2023_2023-05-28_York_United_vs_Cavalry,2023,2023-05-28T21:00:00Z,York,Cavalry,-375.4500000000007,-375.4500000000007,-375.4500000000007,16270.61,16646.06,True,home,Cavalry,16270.61,16270.61,1.0,True,away,York,16646.06,16646.06,1.0,True
2023_2023-05-29_Vancouver_FC_vs_Valour,2023,2023-05-29T00:00:00Z,Vancouver FC,Valour,16.16400000000067,16.16400000000067,16.16400000000067,16435.374,16419.21,True,home,Valour,16435.374,16435.374,1.0,True,away,Vancouver FC,16419.21,16419.21,1.0,True
2023_2023-05-31_Forge_vs_York_United,2023,2023-05-31T23:00:00Z,Forge,York,668.5110999999997,668.5110999999997,668.5110999999997,17024.9711,16356.46,True,home,York,17024.9711,17024.9711,1.0,True,away,Forge,16356.46,16356.46,1.0,True
2023_2023-06-03_Vancouver_FC_vs_Pacific,2023,2023-06-03T02:00:00Z,Vancouver FC,Pacific,-300.8159999999989,-300.8159999999989,-300.8159999999989,16430.204,16731.02,True,home,Pacific,16430.204,16430.204,1.0,True,away,Vancouver FC,16731.02,16731.02,1.0,True
2023_2023-06-03_Cavalry_vs_Forge,2023,2023-06-03T20:00:00Z,Cavalry,Forge,-363.2911000000022,-363.2911000000022,-363.2911000000022,16560.26,16923.5511,True,home,Forge,16560.26,16560.26,1.0,True,away,Cavalry,16923.5511,16923.5511,1.0,True
2023_2023-06-03_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-06-03T23:00:00Z,Atlético,Wanderers,220.79999999999745,220.79999999999745,220.79999999999745,16451.17,16230.37,True,home,Wanderers,16451.17,16451.17,1.0,True,away,Atlético,16230.37,16230.37,1.0,True
2023_2023-06-04_Valour_vs_York_United,2023,2023-06-04T19:00:00Z,Valour,York,-33.61999999999898,-33.61999999999898,-33.61999999999898,16424.32,16457.94,True,home,York,16424.32,16424.32,1.0,True,away,Valour,16457.94,16457.94,1.0,True
2023_2023-06-09_York_United_vs_Atlético_Ottawa,2023,2023-06-09T23:30:00Z,York,Atlético,-62.2599999999984,-62.2599999999984,-62.2599999999984,16461.95,16524.21,True,home,Atlético,16461.95,16461.95,1.0,True,away,York,16524.21,16524.21,1.0,True
2023_2023-06-10_HFX_Wanderers_vs_Valour,2023,2023-06-10T17:00:00Z,Wanderers,Valour,-262.9800000000014,-262.9800000000014,-262.9800000000014,16157.33,16420.31,True,home,Valour,16157.33,16157.33,1.0,True,away,Wanderers,16420.31,16420.31,1.0,True
2023_2023-06-10_Forge_vs_Pacific,2023,2023-06-10T23:00:00Z,Forge,Pacific,108.52109999999811,108.52109999999811,108.52109999999811,16920.3611,16811.84,True,home,Pacific,16920.3611,16920.3611,1.0,True,away,Forge,16811.84,16811.84,1.0,True
2023_2023-06-11_Cavalry_vs_Vancouver_FC,2023,2023-06-11T21:00:00Z,Cavalry,Vancouver FC,213.98509999999987,213.98509999999987,213.98509999999987,16563.45,16349.4649,True,home,Vancouver FC,16563.45,16563.45,1.0,True,away,Cavalry,16349.4649,16349.4649,1.0,True
2023_2023-06-17_Valour_vs_Forge,2023,2023-06-17T00:00:00Z,Valour,Forge,-493.73109999999906,-493.73109999999906,-493.73109999999906,16336.87,16830.6011,True,home,Forge,16336.87,16336.87,1.0,True,away,Valour,16830.6011,16830.6011,1.0,True
2023_2023-06-17_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-06-17T18:00:00Z,Atlético,Vancouver FC,168.80439999999908,168.80439999999908,168.80439999999908,16445.12,16276.3156,True,home,Vancouver FC,16445.12,16445.12,1.0,True,away,Atlético,16276.3156,16276.3156,1.0,True
2023_2023-06-17_HFX_Wanderers_vs_Cavalry,2023,2023-06-17T18:00:00Z,Wanderers,Cavalry,-395.77999999999884,-395.77999999999884,-395.77999999999884,16240.82,16636.6,True,home,Cavalry,16240.82,16240.82,1.0,True,away,Wanderers,16636.6,16636.6,1.0,True
2023_2023-06-18_Pacific_vs_York_United,2023,2023-06-18T20:00:00Z,Pacific,York,360.47999999999956,360.47999999999956,360.47999999999956,16901.52,16541.04,True,home,York,16901.52,16901.52,1.0,True,away,Pacific,16541.04,16541.04,1.0,True
2023_2023-06-21_Vancouver_FC_vs_Forge,2023,2023-06-21T02:00:00Z,Vancouver FC,Forge,-539.9130000000005,-539.9130000000005,-539.9130000000005,16202.1763,16742.0893,True,home,Forge,16202.1763,16202.1763,1.0,True,away,Vancouver FC,16742.0893,16742.0893,1.0,True
2023_2023-06-21_York_United_vs_HFX_Wanderers,2023,2023-06-21T23:00:00Z,York,Wanderers,143.91000000000167,143.91000000000167,143.91000000000167,16470.97,16327.06,True,home,Wanderers,16470.97,16470.97,1.0,True,away,York,16327.06,16327.06,1.0,True
2023_2023-06-22_Pacific_vs_Valour,2023,2023-06-22T02:00:00Z,Pacific,Valour,546.1900000000023,546.1900000000023,546.1900000000023,16971.56,16425.37,True,home,Valour,16971.56,16971.56,1.0,True,away,Pacific,16425.37,16425.37,1.0,True
2023_2023-06-24_Cavalry_vs_York_United,2023,2023-06-24T21:00:00Z,Cavalry,York,87.20000000000073,87.20000000000073,87.20000000000073,16550.36,16463.16,True,home,York,16550.36,16550.36,1.0,True,away,Cavalry,16463.16,16463.16,1.0,True
2023_2023-06-25_Valour_vs_Vancouver_FC,2023,2023-06-25T19:00:00Z,Valour,Vancouver FC,67.54460000000108,67.54460000000108,67.54460000000108,16359.26,16291.7154,True,home,Vancouver FC,16359.26,16359.26,1.0,True,away,Valour,16291.7154,16291.7154,1.0,True
2023_2023-06-25_Forge_vs_Atlético_Ottawa,2023,2023-06-25T22:00:00Z,Forge,Atlético,133.3611000000019,133.3611000000019,133.3611000000019,16652.6211,16519.26,True,home,Atlético,16652.6211,16652.6211,1.0,True,away,Forge,16519.26,16519.26,1.0,True
2023_2023-06-30_HFX_Wanderers_vs_Forge,2023,2023-06-30T22:00:00Z,Wanderers,Forge,-392.4793000000009,-392.4793000000009,-392.4793000000009,16334.87,16727.3493,True,home,Forge,16334.87,16334.87,1.0,True,away,Wanderers,16727.3493,16727.3493,1.0,True
2023_2023-07-01_Pacific_vs_Atlético_Ottawa,2023,2023-07-01T01:30:00Z,Pacific,Atlético,593.3199999999997,593.3199999999997,593.3199999999997,17037.78,16444.46,True,home,Atlético,17037.78,17037.78,1.0,True,away,Pacific,16444.46,16444.46,1.0,True
2023_2023-07-01_Valour_vs_Cavalry,2023,2023-07-01T19:00:00Z,Valour,Cavalry,-190.7699999999968,-190.7699999999968,-190.7699999999968,16435.49,16626.26,True,home,Cavalry,16435.49,16435.49,1.0,True,away,Valour,16626.26,16626.26,1.0,True
2023_2023-07-02_Vancouver_FC_vs_York_United,2023,2023-07-02T20:30:00Z,Vancouver FC,York,-171.8837999999978,-171.8837999999978,-171.8837999999978,16215.3762,16387.26,True,home,York,16215.3762,16215.3762,1.0,True,away,Vancouver FC,16387.26,16387.26,1.0,True
2023_2023-07-08_Vancouver_FC_vs_HFX_Wanderers,2023,2023-07-08T02:00:00Z,Vancouver FC,Wanderers,-289.4429000000018,-289.4429000000018,-289.4429000000018,16131.7771,16421.22,True,home,Wanderers,16131.7771,16131.7771,1.0,True,away,Vancouver FC,16421.22,16421.22,1.0,True
2023_2023-07-09_Pacific_vs_Cavalry,2023,2023-07-09T01:00:00Z,Pacific,Cavalry,311.0600000000013,311.0600000000013,311.0600000000013,17020.43,16709.37,True,home,Cavalry,17020.43,17020.43,1.0,True,away,Pacific,16709.37,16709.37,1.0,True
2023_2023-07-09_Atlético_Ottawa_vs_Valour,2023,2023-07-09T19:00:00Z,Atlético,Valour,109.35000000000036,109.35000000000036,109.35000000000036,16461.79,16352.44,True,home,Valour,16461.79,16461.79,1.0,True,away,Atlético,16352.44,16352.44,1.0,True
2023_2023-07-09_York_United_vs_Forge,2023,2023-07-09T23:30:00Z,York,Forge,-170.18929999999818,-170.18929999999818,-170.18929999999818,16470.81,16640.9993,True,home,Forge,16470.81,16470.81,1.0,True,away,York,16640.9993,16640.9993,1.0,True
2023_2023-07-11_HFX_Wanderers_vs_Pacific,2023,2023-07-11T23:00:00Z,Wanderers,Pacific,-589.2799999999988,-589.2799999999988,-589.2799999999988,16337.29,16926.57,True,home,Pacific,16337.29,16337.29,1.0,True,away,Wanderers,16926.57,16926.57,1.0,True
2023_2023-07-13_Cavalry_vs_Atlético_Ottawa,2023,2023-07-13T00:30:00Z,Cavalry,Atlético,266.0600000000013,266.0600000000013,266.0600000000013,16803.25,16537.19,True,home,Atlético,16803.25,16803.25,1.0,True,away,Cavalry,16537.19,16537.19,1.0,True
2023_2023-07-14_York_United_vs_Pacific,2023,2023-07-14T23:30:00Z,York,Pacific,-448.7800000000025,-448.7800000000025,-448.7800000000025,16387.37,16836.15,True,home,Pacific,16387.37,16387.37,1.0,True,away,York,16836.15,16836.15,1.0,True
2023_2023-07-15_Cavalry_vs_HFX_Wanderers,2023,2023-07-15T20:00:00Z,Cavalry,Wanderers,282.59000000000015,282.59000000000015,282.59000000000015,16710.3,16427.71,True,home,Wanderers,16710.3,16710.3,1.0,True,away,Cavalry,16427.71,16427.71,1.0,True
2023_2023-07-15_Forge_vs_Valour,2023,2023-07-15T23:00:00Z,Forge,Valour,447.47109999999884,447.47109999999884,447.47109999999884,16724.4511,16276.98,True,home,Valour,16724.4511,16724.4511,1.0,True,away,Forge,16276.98,16276.98,1.0,True
2023_2023-07-16_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-07-16T18:00:00Z,Atlético,Vancouver FC,414.3238000000001,414.3238000000001,414.3238000000001,16630.14,16215.8162,True,home,Vancouver FC,16630.14,16630.14,1.0,True,away,Atlético,16215.8162,16215.8162,1.0,True
2023_2023-07-22_Pacific_vs_Forge,2023,2023-07-22T02:00:00Z,Pacific,Forge,121.15890000000218,121.15890000000218,121.15890000000218,16831.2,16710.0411,True,home,Forge,16831.2,16831.2,1.0,True,away,Pacific,16710.0411,16710.0411,1.0,True
2023_2023-07-22_Vancouver_FC_vs_Cavalry,2023,2023-07-22T23:00:00Z,Vancouver FC,Cavalry,-635.1731,-635.1731,-635.1731,16146.8469,16782.02,True,home,Cavalry,16146.8469,16146.8469,1.0,True,away,Vancouver FC,16782.02,16782.02,1.0,True
2023_2023-07-23_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-07-23T20:00:00Z,Wanderers,Atlético,-343.0700000000015,-343.0700000000015,-343.0700000000015,16355.99,16699.06,True,home,Atlético,16355.99,16355.99,1.0,True,away,Wanderers,16699.06,16699.06,1.0,True
2023_2023-07-23_Valour_vs_York_United,2023,2023-07-23T23:00:00Z,Valour,York,-100.88000000000102,-100.88000000000102,-100.88000000000102,16291.39,16392.27,True,home,York,16291.39,16291.39,1.0,True,away,Valour,16392.27,16392.27,1.0,True
2023_2023-07-28_Forge_vs_Vancouver_FC,2023,2023-07-28T23:00:00Z,Forge,Vancouver FC,726.433500000001,726.433500000001,726.433500000001,16799.8011,16073.3676,True,home,Vancouver FC,16799.8011,16799.8011,1.0,True,away,Forge,16073.3676,16073.3676,1.0,True
2023_2023-07-29_Valour_vs_Pacific,2023,2023-07-29T20:00:00Z,Valour,Pacific,-535.2200000000012,-535.2200000000012,-535.2200000000012,16206.25,16741.47,True,home,Pacific,16206.25,16206.25,1.0,True,away,Valour,16741.47,16741.47,1.0,True
2023_2023-07-29_Atlético_Ottawa_vs_Cavalry,2023,2023-07-29T23:00:00Z,Atlético,Cavalry,-241.69000000000233,-241.69000000000233,-241.69000000000233,16613.92,16855.61,True,home,Cavalry,16613.92,16613.92,1.0,True,away,Atlético,16855.61,16855.61,1.0,True
2023_2023-07-30_York_United_vs_HFX_Wanderers,2023,2023-07-30T18:00:00Z,York,Wanderers,36.219999999997526,36.219999999997526,36.219999999997526,16477.35,16441.13,True,home,Wanderers,16477.35,16477.35,1.0,True,away,York,16441.13,16441.13,1.0,True
2023_2023-08-05_Cavalry_vs_Forge,2023,2023-08-05T01:00:00Z,Cavalry,Forge,-89.50110000000132,-89.50110000000132,-89.50110000000132,16772.67,16862.1711,True,home,Forge,16772.67,16772.67,1.0,True,away,Cavalry,16862.1711,16862.1711,1.0,True
2023_2023-08-05_Atlético_Ottawa_vs_York_United,2023,2023-08-05T23:00:00Z,Atlético,York,307.51000000000204,307.51000000000204,307.51000000000204,16696.86,16389.35,True,home,York,16696.86,16696.86,1.0,True,away,Atlético,16389.35,16389.35,1.0,True
2023_2023-08-06_Vancouver_FC_vs_Valour,2023,2023-08-06T21:00:00Z,Vancouver FC,Valour,-119.57170000000042,-119.57170000000042,-119.57170000000042,16010.9983,16130.57,True,home,Valour,16010.9983,16010.9983,1.0,True,away,Vancouver FC,16130.57,16130.57,1.0,True
2023_2023-08-07_HFX_Wanderers_vs_Pacific,2023,2023-08-07T18:00:00Z,Wanderers,Pacific,-288.02000000000044,-288.02000000000044,-288.02000000000044,16529.13,16817.15,True,home,Pacific,16529.13,16529.13,1.0,True,away,Wanderers,16817.15,16817.15,1.0,True
2023_2023-08-12_Valour_vs_Cavalry,2023,2023-08-12T00:00:00Z,Valour,Cavalry,-719.6499999999978,-719.6499999999978,-719.6499999999978,16132.77,16852.42,True,home,Cavalry,16132.77,16132.77,1.0,True,away,Valour,16852.42,16852.42,1.0,True
2023_2023-08-12_HFX_Wanderers_vs_Vancouver_FC,2023,2023-08-12T19:00:00Z,Wanderers,Vancouver FC,439.3716999999979,439.3716999999979,439.3716999999979,16448.17,16008.7983,True,home,Vancouver FC,16448.17,16448.17,1.0,True,away,Wanderers,16008.7983,16008.7983,1.0,True
2023_2023-08-12_Forge_vs_York_United,2023,2023-08-12T23:00:00Z,Forge,York,381.6693000000014,381.6693000000014,381.6693000000014,16782.3493,16400.68,True,home,York,16782.3493,16782.3493,1.0,True,away,Forge,16400.68,16400.68,1.0,True
2023_2023-08-13_Pacific_vs_Atlético_Ottawa,2023,2023-08-13T20:30:00Z,Pacific,Atlético,212.63999999999942,212.63999999999942,212.63999999999942,16898.22,16685.58,True,home,Atlético,16898.22,16898.22,1.0,True,away,Pacific,16685.58,16685.58,1.0,True
2023_2023-08-19_Valour_vs_Atlético_Ottawa,2023,2023-08-19T00:00:00Z,Valour,Atlético,-551.4400000000005,-551.4400000000005,-551.4400000000005,16225.94,16777.38,True,home,Atlético,16225.94,16225.94,1.0,True,away,Valour,16777.38,16777.38,1.0,True
2023_2023-08-19_Vancouver_FC_vs_Pacific,2023,2023-08-19T20:00:00Z,Vancouver FC,Pacific,-865.9909999999982,-865.9909999999982,-865.9909999999982,15940.379,16806.37,True,home,Pacific,15940.379,15940.379,1.0,True,away,Vancouver FC,16806.37,16806.37,1.0,True
2023_2023-08-19_Forge_vs_HFX_Wanderers,2023,2023-08-19T23:00:00Z,Forge,Wanderers,252.74109999999928,252.74109999999928,252.74109999999928,16769.3311,16516.59,True,home,Wanderers,16769.3311,16769.3311,1.0,True,away,Forge,16516.59,16516.59,1.0,True
2023_2023-08-20_Cavalry_vs_York_United,2023,2023-08-20T21:00:00Z,Cavalry,York,345.59000000000015,345.59000000000015,345.59000000000015,16759.25,16413.66,True,home,York,16759.25,16759.25,1.0,True,away,Cavalry,16413.66,16413.66,1.0,True
