match_id,playerId,playerName,date,Rating
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::249fafa156274f4faddf87d1ab137d35,S. Triantafillou,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::44d8646a99894dd88699c278caf5e2c1,B. Bissainthe,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::6f0bf504d0ed4e47b885d8b0f7634541,A. González,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1499.57
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1499.14
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1498.71
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1498.27
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1497.84
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1497.41
2022_2022-04-10_Edmonton_vs_Valour,,T. Timoteo,2022-04-10 20:00:00+00:00,1496.98
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::1b51a11201234c7ea6415ff935930a82,A. Baquero,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::dbd8bd41aa5a42158cc6c3a4c952bfdf,Z. Fernandez,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::48e58b3fa72f4f24ab03510e47ad2e6b,D. Fordyce,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::9743204ff22741e9958a22019e709346,S. Cebara,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::20d3548360484da9961196997ffa91d6,T. Mourdoukoutas,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::3369d66b5c1c44c38f4b479aed83a7e7,Roberto Alarcón,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::48a893f1cbd2441d9afda48df5d56376,W. Ponce,2022-04-10 20:00:00+00:00,1500.0
