playerName,season,team,position,role,GamesPlayed,Minutes,Goals,Assists,Shots,GoalInvolvements,ShotsOnTarget,KeyPasses,Tackles,FoulsCommitted,FoulsSuffered,Offsides,YellowCards,RedCards,PassPct,GAA,SavePct,G_per_game,A_per_game,S_per_game,SOT_per_game,KP_per_game,Minutes_per_game,playerId
A. Achinioti-Jönsson,2019,Forge,Midfielder,midfielder,25.0,1761,0.0,2.0,5.0,0.0,1.0,2.0,30.0,29.0,35.0,0.0,0.0,0.0,82.0,0.77,0.0,0.0,0.08,0.2,0.04,0.08,70.44,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Achinioti-Jönsson,2020,Forge,Midfielder,midfielder,11.0,792,3.0,0.0,6.0,0.0,4.0,0.0,10.0,12.0,13.0,0.0,1.0,0.0,82.0,1.02,0.0,0.2727272727272727,0.0,0.5454545454545454,0.3636363636363636,0.0,72.0,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Achinioti-Jönsson,2021,Forge,Midfielder,midfielder,27.0,2183,1.0,1.0,8.0,0.0,2.0,1.0,23.0,25.0,34.0,1.0,2.0,0.0,90.0,0.91,0.0,0.037037037037037,0.037037037037037,0.2962962962962963,0.074074074074074,0.037037037037037,80.85185185185185,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Achinioti-Jönsson,2022,Forge,Midfielder,midfielder,30.0,2700,1.0,0.0,8.0,0.0,3.0,0.0,32.0,24.0,50.0,0.0,1.0,0.0,92.0,0.9,0.0,0.0333333333333333,0.0,0.2666666666666666,0.1,0.0,90.0,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Achinioti-Jönsson,2023,Forge,Midfielder,midfielder,29.0,2399,0.0,0.0,12.0,0.0,6.0,0.0,22.0,21.0,41.0,1.0,2.0,0.0,87.0,1.09,0.0,0.0,0.0,0.4137931034482758,0.2068965517241379,0.0,82.72413793103448,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Achinioti-Jönsson,2024,Forge,Midfielder,midfielder,31.0,2790,2.0,0.0,8.0,2.0,3.0,0.0,19.0,22.0,34.0,1.0,4.0,0.0,90.0,1.1,55.56,0.064516129032258,0.0,0.2580645161290322,0.0967741935483871,0.0,90.0,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Achinioti-Jönsson,2025,Forge,Midfielder,midfielder,30.0,2607,1.0,0.0,10.0,1.0,3.0,0.0,27.0,19.0,45.0,0.0,1.0,0.0,90.0,0.86,52.63,0.0333333333333333,0.0,0.3333333333333333,0.1,0.0,86.9,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c
A. Baquero,2021,Valour,Defender,defender,23.0,1830,1.0,0.0,12.0,0.0,5.0,0.0,34.0,35.0,15.0,3.0,4.0,0.0,83.0,1.13,0.0,0.0434782608695652,0.0,0.5217391304347826,0.217391304347826,0.0,79.56521739130434,cpl::Football_Player::1b51a11201234c7ea6415ff935930a82
A. Baquero,2022,Valour,Defender,defender,25.0,2130,1.0,0.0,13.0,0.0,5.0,0.0,30.0,26.0,11.0,3.0,6.0,0.0,82.0,1.1,0.0,0.04,0.0,0.52,0.2,0.0,85.2,cpl::Football_Player::1b51a11201234c7ea6415ff935930a82
A. Baquero,2023,Valour,Defender,defender,26.0,1839,0.0,0.0,9.0,0.0,2.0,0.0,29.0,22.0,11.0,2.0,3.0,0.0,83.0,1.47,0.0,0.0,0.0,0.3461538461538461,0.0769230769230769,0.0,70.73076923076923,cpl::Football_Player::1b51a11201234c7ea6415ff935930a82
A. Bergman,2025,York,Defender,defender,3.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14.0,cpl::Football_Player::77494c5f1b494af9a435e32fc3ca4096
A. Biello,2025,Wanderers,Midfielder,midfielder,21.0,351,0.0,1.0,1.0,1.0,0.0,1.0,4.0,8.0,7.0,0.0,1.0,0.0,85.0,2.05,20.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,16.714285714285715,cpl::Football_Player::29b04cda7de84ca2a60dac0e06a8f8d4
A. Binate,2023,Valour,Forward,forward,3.0,35,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,67.0,2.57,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,11.666666666666666,cpl::Football_Player::ae23ee82dcf94e9a9bd025598913c845
A. Binate,2024,Valour,Forward,forward,27.0,1186,4.0,1.0,18.0,5.0,13.0,1.0,17.0,33.0,15.0,2.0,3.0,0.0,76.0,1.37,37.65,0.1481481481481481,0.037037037037037,0.6666666666666666,0.4814814814814814,0.037037037037037,43.92592592592592,cpl::Football_Player::ae23ee82dcf94e9a9bd025598913c845
A. Bouka,2020,Valour,Defender,defender,2.0,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,53.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,35.0,cpl::Football_Player::270eb17b99df4a3ea3a65d918a9c385e
A. Bouka,2021,Valour,Defender,defender,14.0,1007,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,17.0,1.0,1.0,0.0,76.0,1.61,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,71.92857142857143,cpl::Football_Player::270eb17b99df4a3ea3a65d918a9c385e
A. Coupland,2020,Whitecaps,Midfielder,midfielder,3.0,97,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,75.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,cpl::Football_Player::8b3bce6c12a8410c97766fbccc51d981
A. Coupland,2021,Whitecaps,Midfielder,midfielder,15.0,513,2.0,0.0,9.0,0.0,7.0,0.0,4.0,11.0,18.0,0.0,0.0,0.0,86.0,1.58,0.0,0.1333333333333333,0.0,0.6,0.4666666666666667,0.0,34.2,cpl::Football_Player::8b3bce6c12a8410c97766fbccc51d981
A. Daniels,2022,Pacific,Midfielder,midfielder,21.0,1298,1.0,0.0,21.0,0.0,11.0,0.0,16.0,10.0,12.0,2.0,1.0,0.0,83.0,1.66,0.0,0.0476190476190476,0.0,1.0,0.5238095238095238,0.0,61.80952380952381,cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5
A. Daniels,2023,Pacific,Midfielder,midfielder,29.0,1885,3.0,5.0,21.0,0.0,9.0,5.0,21.0,19.0,31.0,0.0,2.0,0.0,88.0,1.05,0.0,0.1034482758620689,0.1724137931034483,0.7241379310344828,0.3103448275862069,0.1724137931034483,65.0,cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5
A. Daniels,2024,Pacific,Midfielder,midfielder,26.0,1257,0.0,1.0,9.0,1.0,6.0,1.0,16.0,10.0,15.0,0.0,1.0,0.0,84.0,1.86,46.67,0.0,0.0384615384615384,0.3461538461538461,0.2307692307692307,0.0384615384615384,48.34615384615385,cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5
A. Daniels,2025,Pacific,Midfielder,midfielder,24.0,1304,1.0,3.0,6.0,4.0,2.0,3.0,11.0,13.0,16.0,1.0,1.0,0.0,90.0,2.28,57.14,0.0416666666666666,0.125,0.25,0.0833333333333333,0.125,54.333333333333336,cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5
A. De Carolis,2019,Wanderers,Defender,defender,17.0,1246,0.0,0.0,10.0,0.0,4.0,0.0,21.0,14.0,7.0,1.0,3.0,0.0,71.0,1.52,0.0,0.0,0.0,0.5882352941176471,0.2352941176470588,0.0,73.29411764705883,cpl::Football_Player::cfb4634bc5a0472c9999c3364d73937c
A. De Carolis,2020,Wanderers,Defender,defender,6.0,371,1.0,0.0,2.0,0.0,1.0,0.0,5.0,6.0,4.0,1.0,1.0,0.0,73.0,1.94,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,61.833333333333336,cpl::Football_Player::cfb4634bc5a0472c9999c3364d73937c
A. De Rosario,2022,Toronto,Goalkeeper,goalkeeper,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,cpl::Football_Player::c413f9ab15ee494581fcc06bba6806ff
A. Díaz,2020,Vancouver FC,Forward,forward,10.0,609,3.0,2.0,13.0,0.0,8.0,2.0,1.0,4.0,5.0,3.0,0.0,0.0,70.0,1.63,0.0,0.3,0.2,1.3,0.8,0.2,60.9,cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44
A. Díaz,2021,Vancouver FC,Forward,forward,28.0,2005,10.0,4.0,40.0,0.0,20.0,4.0,2.0,24.0,14.0,18.0,1.0,0.0,72.0,1.26,0.0,0.3571428571428571,0.1428571428571428,1.4285714285714286,0.7142857142857143,0.1428571428571428,71.60714285714286,cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44
A. Díaz,2023,Vancouver FC,Forward,forward,14.0,1211,2.0,0.0,16.0,0.0,6.0,0.0,2.0,14.0,9.0,5.0,0.0,0.0,74.0,2.01,0.0,0.1428571428571428,0.0,1.1428571428571428,0.4285714285714285,0.0,86.5,cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44
A. Díaz,2024,Vancouver FC,Forward,forward,28.0,2176,10.0,2.0,34.0,12.0,21.0,2.0,5.0,22.0,8.0,14.0,1.0,0.0,73.0,1.45,40.82,0.3571428571428571,0.0714285714285714,1.2142857142857142,0.75,0.0714285714285714,77.71428571428571,cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44
A. Díaz,2025,Pacific,Forward,forward,23.0,1847,7.0,1.0,25.0,8.0,16.0,1.0,5.0,10.0,20.0,11.0,3.0,0.0,77.0,1.95,31.25,0.3043478260869565,0.0434782608695652,1.0869565217391304,0.6956521739130435,0.0434782608695652,80.30434782608695,cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44
A. García,2019,Wanderers,Forward,forward,24.0,2082,7.0,0.0,35.0,0.0,23.0,0.0,17.0,34.0,45.0,16.0,2.0,0.0,80.0,1.04,0.0,0.2916666666666667,0.0,1.4583333333333333,0.9583333333333334,0.0,86.75,cpl::Football_Player::4a3790eed104423781b21001cbce69e9
A. García,2020,Wanderers,Forward,forward,10.0,758,6.0,0.0,19.0,0.0,11.0,0.0,0.0,17.0,24.0,13.0,0.0,0.0,81.0,1.19,0.0,0.6,0.0,1.9,1.1,0.0,75.8,cpl::Football_Player::4a3790eed104423781b21001cbce69e9
A. García,2021,Wanderers,Forward,forward,22.0,1063,2.0,1.0,15.0,0.0,6.0,1.0,2.0,13.0,16.0,20.0,3.0,0.0,87.0,1.52,0.0,0.0909090909090909,0.0454545454545454,0.6818181818181818,0.2727272727272727,0.0454545454545454,48.31818181818182,cpl::Football_Player::4a3790eed104423781b21001cbce69e9
A. García,2022,Wanderers,Forward,forward,13.0,689,4.0,0.0,13.0,0.0,8.0,0.0,3.0,18.0,5.0,6.0,1.0,0.0,81.0,1.44,0.0,0.3076923076923077,0.0,1.0,0.6153846153846154,0.0,53.0,cpl::Football_Player::4a3790eed104423781b21001cbce69e9
A. González,2019,Pacific,Midfielder,midfielder,20.0,1746,0.0,2.0,14.0,0.0,4.0,2.0,29.0,34.0,31.0,0.0,4.0,1.0,86.0,1.65,0.0,0.0,0.1,0.7,0.2,0.1,87.3,cpl::Football_Player::3c502e89633840d7a81049bf39c404ca
A. González,2021,Edmonton,Midfielder,midfielder,16.0,1094,5.0,3.0,25.0,0.0,16.0,3.0,14.0,7.0,24.0,8.0,1.0,0.0,79.0,1.4,0.0,0.3125,0.1875,1.5625,1.0,0.1875,68.375,cpl::Football_Player::6f0bf504d0ed4e47b885d8b0f7634541
A. González,2022,Edmonton,Midfielder,midfielder,23.0,1307,3.0,2.0,22.0,0.0,10.0,2.0,7.0,11.0,21.0,9.0,2.0,0.0,80.0,1.45,0.0,0.1304347826086956,0.0869565217391304,0.9565217391304348,0.4347826086956521,0.0869565217391304,56.82608695652174,cpl::Football_Player::6f0bf504d0ed4e47b885d8b0f7634541
A. Hojabrpour,2019,Forge,Midfielder,midfielder,22.0,1731,0.0,0.0,9.0,0.0,2.0,0.0,38.0,26.0,16.0,1.0,4.0,0.0,86.0,1.61,0.0,0.0,0.0,0.4090909090909091,0.0909090909090909,0.0,78.68181818181819,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Hojabrpour,2020,Forge,Midfielder,midfielder,10.0,385,0.0,0.0,3.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,0.0,0.0,80.0,1.64,0.0,0.0,0.0,0.3,0.0,0.0,38.5,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Hojabrpour,2021,Forge,Midfielder,midfielder,26.0,1899,2.0,2.0,13.0,0.0,3.0,2.0,29.0,29.0,17.0,0.0,9.0,0.0,86.0,1.09,0.0,0.0769230769230769,0.0769230769230769,0.5,0.1153846153846153,0.0769230769230769,73.03846153846153,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Hojabrpour,2022,Forge,Midfielder,midfielder,29.0,2346,3.0,2.0,10.0,0.0,3.0,2.0,30.0,20.0,22.0,1.0,5.0,0.0,88.0,0.92,0.0,0.1034482758620689,0.0689655172413793,0.3448275862068966,0.1034482758620689,0.0689655172413793,80.89655172413794,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Hojabrpour,2023,Forge,Midfielder,midfielder,24.0,1610,1.0,0.0,12.0,0.0,1.0,0.0,28.0,17.0,14.0,0.0,4.0,0.0,90.0,1.06,0.0,0.0416666666666666,0.0,0.5,0.0416666666666666,0.0,67.08333333333333,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Hojabrpour,2024,Forge,Midfielder,midfielder,30.0,2529,1.0,2.0,13.0,3.0,2.0,2.0,30.0,20.0,21.0,0.0,6.0,1.0,88.0,1.14,54.05,0.0333333333333333,0.0666666666666666,0.4333333333333333,0.0666666666666666,0.0666666666666666,84.3,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Hojabrpour,2025,Forge,Midfielder,midfielder,20.0,1703,1.0,0.0,11.0,1.0,6.0,0.0,31.0,26.0,24.0,1.0,7.0,0.0,88.0,0.74,70.59,0.05,0.0,0.55,0.3,0.0,85.15,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0
A. Jean-Baptiste,2020,Valour,Defender,defender,6.0,462,1.0,0.0,2.0,0.0,1.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,81.0,0.97,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,77.0,cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1
A. Jean-Baptiste,2021,Valour,Defender,defender,7.0,554,2.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,79.0,0.32,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,79.14285714285714,cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1
A. Jean-Baptiste,2022,Valour,Defender,defender,18.0,1448,1.0,1.0,12.0,0.0,2.0,1.0,15.0,9.0,8.0,0.0,2.0,0.0,84.0,1.18,0.0,0.0555555555555555,0.0555555555555555,0.6666666666666666,0.1111111111111111,0.0555555555555555,80.44444444444444,cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1
A. Jean-Baptiste,2023,Valour,Defender,defender,9.0,487,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,83.0,1.29,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,54.111111111111114,cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1
A. Khabra,2020,Edmonton,Midfielder,midfielder,6.0,308,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,1.0,1.0,0.0,87.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,51.333333333333336,cpl::Football_Player::b34859d026f14f39b1d8a7e139f53ed1
A. Koné,2024,Forge,Forward,forward,18.0,494,0.0,2.0,4.0,2.0,3.0,2.0,2.0,11.0,12.0,2.0,0.0,0.0,76.0,0.73,55.56,0.0,0.1111111111111111,0.2222222222222222,0.1666666666666666,0.1111111111111111,27.444444444444443,cpl::Football_Player::901d6c67f4fb4410a6035a929953e009
A. Koné,2025,Forge,Forward,forward,11.0,125,1.0,0.0,3.0,1.0,2.0,0.0,1.0,8.0,6.0,1.0,2.0,0.0,71.0,0.72,20.0,0.0909090909090909,0.0,0.2727272727272727,0.1818181818181818,0.0,11.363636363636363,cpl::Football_Player::901d6c67f4fb4410a6035a929953e009
A. Kour,2025,Valour,Goalkeeper,goalkeeper,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpl::Football_Player::9027bfb0740f4f26b7758808cb873cf1
A. Marshsall,2020,Wanderers,Forward,forward,11.0,583,0.0,2.0,7.0,0.0,2.0,2.0,6.0,14.0,17.0,1.0,1.0,0.0,75.0,1.08,0.0,0.0,0.1818181818181818,0.6363636363636364,0.1818181818181818,0.1818181818181818,53.0,cpl::Football_Player::3b722a31cec745c3be4c298eeeee5dbc
A. Marshsall,2021,Wanderers,Forward,forward,22.0,1220,2.0,1.0,22.0,0.0,11.0,1.0,23.0,27.0,20.0,0.0,1.0,0.0,77.0,1.03,0.0,0.0909090909090909,0.0454545454545454,1.0,0.5,0.0454545454545454,55.45454545454545,cpl::Football_Player::3b722a31cec745c3be4c298eeeee5dbc
A. Marshsall,2022,Wanderers,Forward,forward,18.0,709,0.0,0.0,11.0,0.0,4.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,76.0,1.52,0.0,0.0,0.0,0.6111111111111112,0.2222222222222222,0.0,39.388888888888886,cpl::Football_Player::3b722a31cec745c3be4c298eeeee5dbc
A. Mitter,2019,Valour,Defender,defender,20.0,1513,0.0,0.0,1.0,0.0,0.0,0.0,13.0,23.0,7.0,0.0,4.0,1.0,84.0,2.02,0.0,0.0,0.0,0.05,0.0,0.0,75.65,cpl::Football_Player::01179385d09040b79164226957eb778f
A. Morgan,2022,Toronto,Defender,defender,23.0,1571,1.0,1.0,3.0,0.0,1.0,1.0,12.0,21.0,15.0,2.0,3.0,0.0,77.0,0.86,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0434782608695652,68.30434782608695,cpl::Football_Player::0befb14e30044eb69e2a867b374b63bb
A. Musse,2021,Cavalry,Forward,forward,9.0,389,2.0,0.0,14.0,0.0,5.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,78.0,0.69,0.0,0.2222222222222222,0.0,1.5555555555555556,0.5555555555555556,0.0,43.22222222222222,cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29
A. Musse,2022,Cavalry,Forward,forward,29.0,2137,7.0,3.0,53.0,0.0,27.0,3.0,19.0,23.0,46.0,3.0,4.0,0.0,80.0,1.22,0.0,0.2413793103448276,0.1034482758620689,1.827586206896552,0.9310344827586208,0.1034482758620689,73.6896551724138,cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29
A. Musse,2023,Cavalry,Forward,forward,28.0,2275,7.0,7.0,54.0,0.0,24.0,7.0,28.0,16.0,48.0,3.0,2.0,0.0,80.0,0.91,0.0,0.25,0.25,1.9285714285714288,0.8571428571428571,0.25,81.25,cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29
A. Musse,2024,Cavalry,Forward,forward,18.0,1377,4.0,4.0,37.0,8.0,14.0,4.0,13.0,15.0,27.0,3.0,2.0,0.0,79.0,0.92,34.62,0.2222222222222222,0.2222222222222222,2.0555555555555554,0.7777777777777778,0.2222222222222222,76.5,cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29
A. Musse,2025,Cavalry,Forward,forward,26.0,2128,10.0,7.0,58.0,17.0,25.0,7.0,14.0,30.0,44.0,6.0,3.0,1.0,80.0,1.18,55.0,0.3846153846153846,0.2692307692307692,2.230769230769231,0.9615384615384616,0.2692307692307692,81.84615384615384,cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29
A. Ndom,2024,Pacific,Midfielder,midfielder,6.0,455,0.0,0.0,2.0,0.0,1.0,0.0,2.0,7.0,3.0,0.0,1.0,0.0,88.0,0.0,75.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,75.83333333333333,cpl::Football_Player::165349da6f4642fb9d3d648ac53a905c
A. Ndom,2025,Pacific,Midfielder,midfielder,24.0,2017,5.0,0.0,28.0,5.0,13.0,0.0,15.0,18.0,37.0,1.0,8.0,0.0,88.0,2.05,70.69,0.2083333333333333,0.0,1.1666666666666667,0.5416666666666666,0.0,84.04166666666667,cpl::Football_Player::165349da6f4642fb9d3d648ac53a905c
A. Novak,2019,Forge,Forward,forward,18.0,1113,6.0,3.0,19.0,0.0,14.0,3.0,7.0,11.0,19.0,2.0,4.0,0.0,67.0,0.57,0.0,0.3333333333333333,0.1666666666666666,1.0555555555555556,0.7777777777777778,0.1666666666666666,61.833333333333336,cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089
A. Novak,2020,Forge,Forward,forward,9.0,381,2.0,0.0,8.0,0.0,6.0,0.0,3.0,4.0,9.0,1.0,0.0,0.0,81.0,0.94,0.0,0.2222222222222222,0.0,0.8888888888888888,0.6666666666666666,0.0,42.333333333333336,cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089
A. Novak,2021,Forge,Forward,forward,25.0,1320,4.0,2.0,25.0,0.0,15.0,2.0,4.0,12.0,16.0,11.0,6.0,0.0,75.0,0.82,0.0,0.16,0.08,1.0,0.6,0.08,52.8,cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089
A. Novak,2023,Forge,Forward,forward,23.0,943,1.0,0.0,10.0,0.0,5.0,0.0,2.0,7.0,15.0,7.0,1.0,0.0,73.0,1.24,0.0,0.0434782608695652,0.0,0.4347826086956521,0.217391304347826,0.0,41.0,cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089
A. O'Connor,2025,Vancouver FC,Defender,defender,18.0,1468,0.0,1.0,5.0,1.0,1.0,1.0,22.0,10.0,10.0,1.0,5.0,0.0,82.0,2.39,71.43,0.0,0.0555555555555555,0.2777777777777778,0.0555555555555555,0.0555555555555555,81.55555555555556,cpl::Football_Player::b5392c37961145ba9d2b542150ab0e2f
A. Ouattara,2025,Vancouver FC,Midfielder,midfielder,7.0,306,0.0,1.0,5.0,1.0,0.0,1.0,4.0,7.0,5.0,0.0,3.0,0.0,81.0,1.18,57.14,0.0,0.1428571428571428,0.7142857142857143,0.0,0.1428571428571428,43.714285714285715,cpl::Football_Player::b0f2bab1e3bd4880a057607ae79ef51c
A. Pearlman,2025,Wanderers,Defender,defender,27.0,2364,2.0,2.0,11.0,4.0,7.0,2.0,38.0,34.0,29.0,3.0,8.0,0.0,79.0,1.1,55.32,0.074074074074074,0.074074074074074,0.4074074074074074,0.2592592592592592,0.074074074074074,87.55555555555556,cpl::Football_Player::141494f5941d475e9bdcd8c685f15d53
A. Pepple,2019,Cavalry,Forward,forward,8.0,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,78.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,7.625,cpl::Football_Player::1b5317cdeb7f40dd8a7eccc207d46158
A. Pepple,2020,Cavalry,Forward,forward,6.0,67,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,11.166666666666666,cpl::Football_Player::1b5317cdeb7f40dd8a7eccc207d46158
A. Portal,2021,Simcoe County,Midfielder,midfielder,10.0,808,0.0,0.0,1.0,0.0,1.0,0.0,21.0,16.0,6.0,0.0,2.0,0.0,87.0,0.78,0.0,0.0,0.0,0.1,0.1,0.0,80.8,cpl::Football_Player::1c8d4e6412fa41c1891f61750aac16c1
A. Rampersad,2024,Wanderers,Midfielder,midfielder,22.0,1866,2.0,0.0,12.0,2.0,4.0,0.0,18.0,19.0,37.0,0.0,2.0,1.0,90.0,1.54,52.5,0.0909090909090909,0.0,0.5454545454545454,0.1818181818181818,0.0,84.81818181818181,cpl::Football_Player::7727bd856f6142ccb04b744b64364141
A. Rampersad,2025,Wanderers,Midfielder,midfielder,19.0,534,0.0,0.0,5.0,0.0,1.0,0.0,14.0,11.0,13.0,0.0,2.0,0.0,84.0,2.7,59.09,0.0,0.0,0.2631578947368421,0.0526315789473684,0.0,28.105263157894736,cpl::Football_Player::7727bd856f6142ccb04b744b64364141
A. Reid,2023,York,Forward,forward,26.0,1317,4.0,4.0,25.0,0.0,15.0,4.0,16.0,28.0,28.0,1.0,2.0,0.0,77.0,1.03,0.0,0.1538461538461538,0.1538461538461538,0.9615384615384616,0.5769230769230769,0.1538461538461538,50.65384615384615,cpl::Football_Player::1445e6a3753f48798c8bcc200069bdb6
A. Reid,2024,York,Forward,forward,19.0,674,0.0,2.0,10.0,2.0,6.0,2.0,9.0,21.0,15.0,3.0,3.0,0.0,74.0,1.2,26.67,0.0,0.1052631578947368,0.5263157894736842,0.3157894736842105,0.1052631578947368,35.473684210526315,cpl::Football_Player::1445e6a3753f48798c8bcc200069bdb6
A. Reid,2025,York,Forward,forward,27.0,1412,4.0,4.0,14.0,8.0,10.0,4.0,18.0,26.0,27.0,4.0,7.0,0.0,75.0,1.27,17.86,0.1481481481481481,0.1481481481481481,0.5185185185185185,0.3703703703703703,0.1481481481481481,52.2962962962963,cpl::Football_Player::1445e6a3753f48798c8bcc200069bdb6
A. Ricci,2019,Vancouver FC,Forward,forward,9.0,199,0.0,1.0,3.0,0.0,0.0,1.0,1.0,13.0,3.0,1.0,0.0,0.0,58.0,2.26,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,22.11111111111111,cpl::Football_Player::1ece129a4fee46d18322a9312200459f
A. Ricci,2020,Vancouver FC,Forward,forward,6.0,365,0.0,0.0,8.0,0.0,5.0,0.0,5.0,9.0,9.0,1.0,3.0,0.0,59.0,0.99,0.0,0.0,0.0,1.3333333333333333,0.8333333333333334,0.0,60.833333333333336,cpl::Football_Player::1ece129a4fee46d18322a9312200459f
A. Ricci,2021,Vancouver FC,Forward,forward,16.0,1187,5.0,2.0,27.0,0.0,14.0,2.0,9.0,22.0,24.0,6.0,4.0,0.0,66.0,1.06,0.0,0.3125,0.125,1.6875,0.875,0.125,74.1875,cpl::Football_Player::1ece129a4fee46d18322a9312200459f
A. Ricci,2022,Vancouver FC,Forward,forward,3.0,63,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,78.0,1.43,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,21.0,cpl::Football_Player::1ece129a4fee46d18322a9312200459f
A. Ricci,2023,Vancouver FC,Forward,forward,26.0,1467,3.0,2.0,31.0,0.0,14.0,2.0,7.0,30.0,18.0,6.0,7.0,1.0,70.0,1.41,0.0,0.1153846153846153,0.0769230769230769,1.1923076923076923,0.5384615384615384,0.0769230769230769,56.42307692307692,cpl::Football_Player::1ece129a4fee46d18322a9312200459f
A. Ricci,2024,Vancouver FC,Forward,forward,19.0,1020,4.0,2.0,28.0,6.0,16.0,2.0,6.0,24.0,11.0,3.0,6.0,1.0,70.0,1.68,30.0,0.2105263157894736,0.1052631578947368,1.4736842105263157,0.8421052631578947,0.1052631578947368,53.68421052631579,cpl::Football_Player::1ece129a4fee46d18322a9312200459f
